mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
GALEXASC J220651.79+275758.6,331.7160416667,27.96628888889,1381.7075,1754.7347000000002,hst_hsla_galexascj220651d79p275758d6--2995,7704.704,COS,UAT=Quasar; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16679,3,*Active galaxy*
NGC 2622,129.54557624978,24.89527605508,1065.1113,1367.9929000000002,hst_hsla_ngc2622--2866,7436.704000000001,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16242,3,*Active galaxy*
Mrk 382,118.85539063617,39.18608697756999,1130.4681,1429.8227,hst_hsla_mrk382--2860,2192.576,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16242,3,*Active galaxy*
CASG 576,223.7752926034,38.13797384683,1065.2074,1367.8621999999998,hst_hsla_casg576--2738,4703.392,COS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,16054,3,*Active galaxy*
[VV2006] J151910.4+360940,229.79320688207,36.16125520588,784.5984,1951.8967,hst_hsla_bvv2006bj151910d4p360940--2796,2096.0,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16318,3,*Active galaxy*
[VV2006] J103440.9+443104,158.67045203013,44.51808667244,1130.3705,1429.6659,hst_hsla_bvv2006bj103440d9p443104--2825,5259.296,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16288,3,*Active galaxy*
[VV2006] J123734.4+444731,189.3936299886,44.79215159757,1065.0919,3066.0,hst_hsla_bvv2006bj123734d4p444731--2863,7456.72,COS-STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,MULTI,3,*Active galaxy*
[VV2000] J084715.2+383110,131.81320324918,38.51944112059,782.5619,1951.9283000000003,hst_hsla_bvv2000bj084715d2p383110--2815,2087.968,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16318,3,*Active galaxy*
[VV2006] J213022.7-002551,322.59458944057,-0.43112972587,1064.4936,1367.7190000000003,hst_hsla_bvv2006bj213022d7-002551--2867,19312.032,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16242,3,*Active galaxy*
[VV2006] J100716.8+400356,151.82022131183,40.06563167249,782.3121,1952.2208,hst_hsla_bvv2006bj100716d8p400356--2788,2135.872,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16318,3,*Active galaxy*
[VV2006] J001641.9-312657,4.17451285484,-31.44908918083999,1129.9778,1790.0376,hst_hsla_bvv2006bj001641d9-312657--2851,20741.024,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16301,3,*Active galaxy*
2MASS J17095876+3421288,257.4948301305366,34.358142214229446,1130.1987,1429.5533999999998,hst_hsla_2massj17095876p3421288--2868,9593.439999999999,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16242,3,*Active galaxy*
2MASS J16315959+2437403,247.99830921657,24.62784468715,783.4327999999999,3276.2934,hst_hsla_2massj16315959p2437403--3228,22952.256,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16919,3,*Active galaxy*
2MASS J19392938+7007490,294.87257652909,70.13027767219,1140.0,1754.7611,hst_hsla_2massj19392938p7007490--2991,6934.588024000001,COS-STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
2MASS J14054178+3455123,211.42409738036,34.920063005829995,1064.3298,1778.3509,hst_hsla_2massj14054178p3455123--3017,19103.615999999998,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16703,3,*Active galaxy*
2MASS J16290130+4007599,247.2554609825,40.13330720466001,1064.5388,1367.7246,hst_hsla_2massj16290130p4007599--2864,7631.872,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16242,3,*Active galaxy*
2MASS J09503674+5128382,147.65315247193,51.47723739775001,24.5003,2440.2066999999997,hst_hsla_2massj09503674p5128382--3013,14115.744,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16765,3,*Active galaxy*
2MASS J13563279+2103523,209.13665891909,21.06454948766,1064.6132,1367.6153,hst_hsla_2massj13563279p2103523--2822,15622.975999999999,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16288,3,*Active galaxy*
2MASS J10280775+1729571,157.03227225171,17.49911783707,785.2745,1952.4355,hst_hsla_2massj10280775p1729571--2813,1924.0,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16318,3,*Active galaxy*
2MASS J00343252+3918358,8.635493864099999,39.3100237951,1131.7173,1766.566,hst_hsla_2massj00343252p3918358--3027,21123.456000000002,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16730,3,*Active galaxy*
7C 165211.80+395026.00,253.46756951679168,39.76016913205556,1064.7703999999999,1367.6014,hst_hsla_7c165211d80p395026d00--2869,2086.048,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,16242,3,*Active galaxy*
2MASX J14292507+4518318,217.35445429986,45.30887090476,1130.4435,1790.502,hst_hsla_2masxj14292507p4518318--2852,35782.880000000005,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16301,3,*Active galaxy*
WISEA J131909.66-412659.6,199.790145598292,-41.44985128186259,1129.9769,1429.5463,hst_hsla_wiseaj131909d66-412659d6--2967,12625.536,COS,UAT=Quasar; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16698,3,*Active galaxy*
WISEA J091134.90-134802.2,137.8952833333,-13.80044444444,1381.8855,1754.882,hst_hsla_wiseaj091134d90-134802d2--2986,12445.376,COS,UAT=Quasar; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16679,3,*Active galaxy*
WISEA J084320.24-264017.7,130.8344166667,-26.671700000000005,1381.6657,1754.9401999999998,hst_hsla_wiseaj084320d24-264017d7--2982,26307.072000000004,COS,UAT=Quasar; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16679,3,*Active galaxy*
WISEA J080919.33-202654.0,122.3306,-20.4483,1381.4992999999997,1754.9746,hst_hsla_wiseaj080919d33-202654d0--2981,22891.392000000007,COS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,16679,3,*Active galaxy*
WISEA J123054.82+365719.9,187.7285833332999,36.95561111111,787.6619000000002,1953.0456999999997,hst_hsla_wiseaj123054d82p365719d9--3281,4601.280000000001,COS,UAT=Starburst galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Starburst galaxy,17220,3,*Active galaxy*
WISEA J012117.90+061457.0,20.32458333333,6.249138888889,785.1114,1952.8675,hst_hsla_wiseaj012117d90p061457d0--3279,9869.632,COS,UAT=Starburst galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Starburst galaxy,17220,3,*Active galaxy*
NGC 3998,179.48388918517,55.45358956761999,1134.1788,10266.000000000002,hst_hsla_ngc3998--2946,8531.216,COS-STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
UVQS J082559.37-135142.7,126.49737,-13.86186,1381.7079,1754.6531000000002,hst_hsla_uvqsj082559d37-135142d7--2985,7640.64,COS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,16679,3,*Active galaxy*
UVQS J184640.72+635128.5,281.66967,63.85792,1381.6790999999998,1754.8541,hst_hsla_uvqsj184640d72p635128d5--2988,8430.528,COS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,16679,3,*Active galaxy*
NGC 1600,67.91609999999999,-5.086176388888889,1130.1633,1429.4616000000003,hst_hsla_ngc1600--2942,4558.368,COS,UAT=Radio galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Radio galaxy,16678,3,*Active galaxy*
NGC 1399,54.621015091177775,-35.450469073920374,1130.4861,5700.0,hst_hsla_ngc1399--2939,20041.336,COS-STIS,UAT=Radio galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Radio galaxy,MULTI,3,*Active galaxy*
SDSS J160211.49+141053.4,240.54791408386,14.181529098440004,783.665,1951.9887,hst_hsla_sdssj160211d49p141053d4--3275,2007.968,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SDSS J135759.82+075017.7,209.4992828342,7.838256836789999,782.4486,1951.9275000000002,hst_hsla_sdssj135759d82p075017d7--3271,1975.9679999999998,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
QSO B0622-4411,95.88244213416,-44.21737275885,1381.5219000000002,1754.8778000000002,hst_hsla_qsob0622-4411--2987,12901.248,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16679,3,*Active galaxy*
QSO B0047+392,12.469638813239998,39.52545261875,1131.6955,1766.5411,hst_hsla_qsob0047p392--3025,27157.599999999995,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16730,3,*Active galaxy*
ICRF J210931.8+353257,317.38282798624994,35.54933267146,1381.8634,1754.9748,hst_hsla_icrfj210931d8p353257--2992,9889.184000000001,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16679,3,*Active galaxy*
ESO 490-26,100.04871643488,-25.89529435592,1381.5789999999997,1754.4429000000002,hst_hsla_eso490-26--2998,6741.6,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16679,3,*Active galaxy*
[VV2006] J003340.2-005525,8.41756425243,-0.9237715723600002,1064.6552,1429.5766,hst_hsla_bvv2006bj003340d2-005525--2823,24895.68,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,MULTI,3,*Active galaxy*
[VV2006] J124939.1+412244,192.41277447052,41.37878065048,1381.8742,1754.9906000000003,hst_hsla_bvv2006bj124939d1p412244--2978,17819.615999999998,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16650,3,*Active galaxy*
[VV2006] J122046.6+464347,185.19424630555,46.72987922987,1381.8591,1754.8642,hst_hsla_bvv2006bj122046d6p464347--2976,18185.568,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16650,3,*Active galaxy*
[VV2006] J114106.4+513237,175.27688742612,51.54379448976,1130.281,1766.2710000000002,hst_hsla_bvv2006bj114106d4p513237--3014,16756.48,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16703,3,*Active galaxy*
[VV2006] J210651.1+090936,316.71299016849,9.16000059448,1064.7262,1367.6445,hst_hsla_bvv2006bj210651d1p090936--2870,7376.448,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16242,3,*Active galaxy*
[VV2006] J130255.4+241210,195.73106321444,24.20284182855,1129.9649,1766.6072000000001,hst_hsla_bvv2006bj130255d4p241210--3015,11704.448,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16703,3,*Active galaxy*
[VV2006] J121248.0+615340,183.20019361497,61.89457351357,30.7755,2439.7838999999994,hst_hsla_bvv2006bj121248d0p615340--3303,7782.816000000001,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17211,3,*Active galaxy*
[VV2006] J074528.2+191952,116.36726470368,19.33129322936,31.168999999999997,2440.2323,hst_hsla_bvv2006bj074528d2p191952--3301,12584.48,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17211,3,*Active galaxy*
2MASX J00383316+4128509,9.63813713602,41.48067470021001,1130.2476,1766.2347,hst_hsla_2masxj00383316p4128509--3024,32907.36,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16730,3,*Active galaxy*
4C 28.53,333.90351075460995,29.04329833062,1381.8259999999998,1754.9451,hst_hsla_4c28d53--2996,4880.736,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16679,3,*Active galaxy*
2MASX J21415350+3151282,325.4728524503682,31.8577718063315,1381.9082,1754.6456999999998,hst_hsla_2masxj21415350p3151282--2993,8229.184000000001,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16679,3,*Active galaxy*
2MASS J12231127+1631099,185.79706242094,16.51938937687,1130.4865,1434.6662,hst_hsla_2massj12231127p1631099--3016,2024.8960000000002,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16703,3,*Active galaxy*
2MASX J12220810+4612499,185.53379021272,46.21392101127,1381.5437,1754.9285,hst_hsla_2masxj12220810p4612499--2977,10165.12,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16650,3,*Active galaxy*
2MASS J14075362+1748359,211.97342398791,17.80999411572,1130.6978,2006.8937,hst_hsla_2massj14075362p1748359--3457,4503.52,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17093,3,*Active galaxy*
2MASS J14334821+0129374,218.45087878701,1.4937719273000003,1129.7446,1429.7136,hst_hsla_2massj14334821p0129374--2963,15985.791999999998,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16680,3,*Active galaxy*
2MASS J13301122-4054341,202.54679402907144,-40.90953161426473,1130.3441,1429.5757999999998,hst_hsla_2massj13301122-4054341--2970,7794.655999999999,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,16698,3,*Active galaxy*
2MASS J15034692+4203231,225.94563176872,42.05643003413,1064.5023,1790.4355,hst_hsla_2massj15034692p4203231--3018,31421.44,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16703,3,*Active galaxy*
2MASS J11571593+2854013,179.31633905318,28.90041084573,1130.5884,1429.7039,hst_hsla_2massj11571593p2854013--3474,4225.120000000001,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17115,3,*Active galaxy*
2MASS J11590172+5106308,179.75721258567,51.10854082162,1129.6748,1766.4554999999998,hst_hsla_2massj11590172p5106308--2975,20291.936,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
2MASS J11230490+1257482,170.77050421664,12.9633636013,1381.4384,1754.8921000000003,hst_hsla_2massj11230490p1257482--2980,17157.696,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16650,3,*Active galaxy*
2MASS J10511576+2805271,162.81564404343,28.09085447126,1381.6388,1754.7509000000002,hst_hsla_2massj10511576p2805271--2979,9713.28,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,16650,3,*Active galaxy*
2MASS J10364514+3707012,159.18813869259,37.11702531564,1130.8302,1959.7298999999998,hst_hsla_2massj10364514p3707012--3455,12076.896,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17093,3,*Active galaxy*
2MASS J10003549+0524285,150.14784473702,5.4079163482,1130.6899,1429.7636,hst_hsla_2massj10003549p0524285--3287,9973.696,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17209,3,*Active galaxy*
LEDA 2816068,208.81897677401,56.21239671239,1112.1354,2282.8904,hst_hsla_leda2816068--3202,6108.064000000001,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16896,3,*Active galaxy*
LBQS 1222+1640,186.26341633223,16.401864811420005,1130.8906,3188.1047,hst_hsla_lbqs1222p1640--3449,12115.904,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17093,3,*Active galaxy*
LEDA 2202960,4.7662458333333335,42.63576944444444,1131.7261,1766.53,hst_hsla_leda2202960--3029,18036.544,COS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,16730,3,*Active galaxy*
1RXS J185800.9+485020,284.50463147718,48.83982884766,1381.8548999999998,1754.8856999999998,hst_hsla_1rxsj185800d9p485020--2989,10217.312000000002,COS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,16679,3,*Active galaxy*
2E 141,10.56720962321,40.32673377311166,1129.6779,1766.6622999999997,hst_hsla_2e141--3026,32923.552,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,16730,3,*Active galaxy*
WISEA J021924.49-052335.4,34.852,-5.393111111111003,786.4859,1894.0383,hst_hsla_wiseaj021924d49-052335d4--3283,1498.912,COS,UAT=Starburst galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Starburst galaxy,17220,3,*Active galaxy*
US 8,193.87140727174,28.99613098292,1064.4243,1367.805,hst_hsla_us8--3446,14693.472,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17121,3,*Active galaxy*
US 2389,171.31579321658,28.116961523579995,1130.9983,1429.4983000000002,hst_hsla_us2389--3478,4534.336,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
US 2282,136.20081390841,42.03887252875,1130.1803,1429.7079,hst_hsla_us2282--3461,13957.439999999999,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
WISEA J234831.12-030241.4,357.1295833333,-3.0447222222220014,785.3525999999998,1892.7869,hst_hsla_wiseaj234831d12-030241d4--3282,1799.1680000000001,COS,UAT=Starburst galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Starburst galaxy,17220,3,*Active galaxy*
SDSS J143819.10+521931.4,219.57960887405,52.32539352302,1130.1601,1429.6938,hst_hsla_sdssj143819d10p521931d4--3479,5775.072,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17115,3,*Active galaxy*
SDSS J160745.67+321751.9,241.9403127916667,32.29776719444445,785.1792999999999,1953.0415,hst_hsla_sdssj160745d67p321751d9--3252,4980.96,COS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,17109,3,*Active galaxy*
SDSS J142207.68+141120.4,215.53199693899,14.18899453368,784.9154999999998,1952.3379,hst_hsla_sdssj142207d68p141120d4--3272,1988.0,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SDSS J143443.68+200524.4,218.68205996266,20.090116215270005,1065.1844,3211.4893,hst_hsla_sdssj143443d68p200524d4--3447,11697.344000000001,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17093,3,*Active galaxy*
SDSS J131258.84+255143.4,198.245165918,25.86205294676,784.9207,1951.6291,hst_hsla_sdssj131258d84p255143d4--3269,2003.9360000000001,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SDSS J100856.60+322537.6,152.23583975051,32.42710358092,785.4066,1953.0513000000003,hst_hsla_sdssj100856d60p322537d6--3263,1999.936,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SDSS J132421.64+312650.8,201.09017830756,31.447433016229997,1064.6315000000002,1429.4877,hst_hsla_sdssj132421d64p312650d8--3443,13953.663999999997,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17121,3,*Active galaxy*
SDSS J091616.06+244623.0,139.06693955772,24.773079069609995,787.1227999999999,1954.1300999999999,hst_hsla_sdssj091616d06p244623d0--3260,1952.256,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SDSS J093355.08+510924.6,143.47951408333333,51.15683661111111,784.4662,3184.0,hst_hsla_sdssj093355d08p510924d6--3436,22924.38975,COS-STIS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,MULTI,3,*Active galaxy*
SDSS J091443.57+214133.8,138.6815268827,21.69276247544,785.2259000000001,1952.158,hst_hsla_sdssj091443d57p214133d8--3259,1967.9040000000002,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
SBSG 1116+518,169.90841813903,51.55431141652,1134.1914,1429.4758000000002,hst_hsla_sbsg1116p518--3481,2084.192,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
QSO B0414+009,64.21872737222999,1.08997197295,1130.0799,1429.4941,hst_hsla_qsob0414p009--3496,7263.168,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,17116,3,*Active galaxy*
QSO B1255+3559,194.37592081338,35.722270833260005,1130.7087,1429.4876,hst_hsla_qsob1255p3559--3472,4518.304,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17115,3,*Active galaxy*
QSO B1517+656,229.44828438591,65.42313488714,1130.263,1801.9033000000002,hst_hsla_qsob1517p656--3493,12686.912,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,17116,3,*Active galaxy*
QSO B0955+4753,149.63935173789,47.64857872966,1131.7251,1427.0573000000002,hst_hsla_qsob0955p4753--3473,2057.1839999999997,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17115,3,*Active galaxy*
PG 1437+398,219.82282883951,39.54522418445,1130.3062,1429.5209,hst_hsla_pg1437p398--3492,4870.240000000001,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,17116,3,*Active galaxy*
PB 1166,210.25675797114,40.90881480109999,1130.6567,1429.5914000000002,hst_hsla_pb1166--3466,4586.368,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
PB 3179,194.74698135568,27.88571725922,1064.9815,1429.8025999999998,hst_hsla_pb3179--3445,10630.336,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17121,3,*Active galaxy*
MCG+09-20-133,183.95601873873,54.70666005977,1130.5255,1429.702,hst_hsla_mcgp09-20-133--3459,6124.128,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
PB 3493,199.78260221733,27.30779201003,784.8845999999999,1952.0948000000003,hst_hsla_pb3493--3270,2029.92,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17217,3,*Active galaxy*
PB 6739,33.10652801945,1.01559669949,31.4038,2439.7135,hst_hsla_pb6739--3295,27463.872,COS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,17211,3,*Active galaxy*
LEDA 2816185,258.54843922997,57.97610754277,1070.3817000000001,1425.3392,hst_hsla_leda2816185--3444,3867.5200000000004,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17121,3,*Active galaxy*
LB 2449,192.07826983551,58.3413103502,1130.4946,1802.0631999999998,hst_hsla_lb2449--3491,8291.648,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,17116,3,*Active galaxy*
KUV 03197+0045,50.55792995478,0.92039969577,1129.9119,1429.476,hst_hsla_kuv03197p0045--3476,2006.4,COS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,17115,3,*Active galaxy*
KUV 00311-1938,8.393250237250001,-19.35920394274,1405.5631,1802.0963999999997,hst_hsla_kuv00311-1938--3494,6535.808000000001,COS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,17116,3,*Active galaxy*
