mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
WISEA J090930.79-093223.1,137.37833,-9.53977,1568.0,3184.0,hst_hsla_wiseaj090930d79-093223d1--4527,1500.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8681,3,*Active galaxy*
Z 184-23,162.54520233106,35.03371899247999,1194.0,1250.0,hst_hsla_z184-23--4285,8301.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8316,3,*Active galaxy*
Z 291-51,169.74043300777,58.05656371727,1140.0,5700.0,hst_hsla_z291-51--4282,30176.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
QSO J2215-2944,333.81681116671,-29.7398134965,1568.0,3184.0,hst_hsla_qsoj2215-2944--4575,2376.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8569,3,*Active galaxy*
QSO J1559-2442,239.92253783933324,-24.71078673063889,1568.0,3184.0,hst_hsla_qsoj1559-2442--4570,5057.0,STIS,UAT=Blazars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Blazar,8569,3,*Active galaxy*
QSO B1421+331,215.85857525472,32.87232265681,1568.0,3184.0,hst_hsla_qsob1421p331--4567,2376.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B2359+068,0.41905063036,7.165001435560001,1568.0,3184.0,hst_hsla_qsob2359p068--4576,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B2048+196,312.80277586944,19.83508449673,1568.0,3184.0,hst_hsla_qsob2048p196--4573,2332.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8569,3,*Active galaxy*
QSO J1557-2029,239.33815930091,-20.48669294494,1568.0,3184.0,hst_hsla_qsoj1557-2029--4569,2321.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B0824+110,126.777136075375,10.87337567488889,1568.0,3184.0,hst_hsla_qsob0824p110--4558,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO J0453-1305,73.30656009956,-13.09863481083,1568.0,3184.0,hst_hsla_qsoj0453-1305--4557,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B1311-270,198.44733819243,-27.28033366399,1568.0,3184.0,hst_hsla_qsob1311-270--4564,2376.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B1019+309,155.62624256576,30.68475543154,1140.0,1730.0,hst_hsla_qsob1019p309--4561,2376.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B0239-154,40.4854929002,-15.244687637469996,1568.0,3184.0,hst_hsla_qsob0239-154--4554,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO B0449-1645,73.05938745258,-16.67121844869,1568.0,3184.0,hst_hsla_qsob0449-1645--4556,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO J1649+3047,252.32921882776,30.788301768939995,1568.0,3184.0,hst_hsla_qsoj1649p3047--4258,25566.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8266,3,*Active galaxy*
QSO B1402-012,211.19123104687492,-1.506096432527778,1568.0,3184.0,hst_hsla_qsob1402-012--4566,2304.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8569,3,*Active galaxy*
QSO B0117+2118,20.07193431647,21.56283269338,2303.0,3111.0,hst_hsla_qsob0117p2118--4492,42039.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8673,3,*Active galaxy*
NGC 6951,309.30859363709465,66.10564903610552,6482.0,7054.0,hst_hsla_ngc6951--4378,432.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8228,3,*Active galaxy*
NGC 7331,339.26687751587,34.41577779903001,2900.0,7054.0,hst_hsla_ngc7331--4379,5662.0,STIS,UAT=LINER galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=LINER,MULTI,3,*Active galaxy*
NGC 7674,351.9861629227733,8.778930898867777,2900.0,5700.0,hst_hsla_ngc7674--4261,2340.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8259,3,*Active galaxy*
NGC 613,23.575776041666664,-29.418346527777786,6482.0,7054.0,hst_hsla_ngc613--4357,360.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8228,3,*Active galaxy*
NGC 5929,231.52564420141,41.67063293712611,4818.0,5104.0,hst_hsla_ngc5929--4324,1524.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8253,3,*Active galaxy*
NGC 5879,227.44476493960667,57.00014429831944,2900.0,5700.0,hst_hsla_ngc5879--4475,2585.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8607,3,*Active galaxy*
NGC 4593,189.91434796126,-5.34417638568,1140.0,10266.000000000002,hst_hsla_ngc4593--4402,36752.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
NGC 3887,176.7690125,-16.85464166666667,6482.0,7054.0,hst_hsla_ngc3887--4367,360.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8228,3,*Active galaxy*
NGC 4041,180.55099029048,62.13724892342,6482.0,7054.0,hst_hsla_ngc4041--4368,453.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8228,3,*Active galaxy*
NGC 2685,133.89459492375,58.73441015003,2900.0,6867.0,hst_hsla_ngc2685--4467,5682.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8607,3,*Active galaxy*
NGC 262,12.19642282916667,31.95696793616666,2900.0,5700.0,hst_hsla_ngc262--4325,2610.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8253,3,*Active galaxy*
NGC 1832,78.01425694766166,-15.68787801308611,6482.0,7054.0,hst_hsla_ngc1832--4359,360.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8228,3,*Active galaxy*
NGC 2110,88.047451805995,-7.45632603686,4818.0,6867.0,hst_hsla_ngc2110--4323,2962.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
NGC 1300,49.92102592497,-19.41116321262,6482.0,7054.0,hst_hsla_ngc1300--4358,360.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8228,3,*Active galaxy*
Mrk 1066,44.994154294847,36.8205024943507,2900.0,5700.0,hst_hsla_mrk1066--4327,2640.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8253,3,*Active galaxy*
Mrk 205,185.43363504162,75.31062250173,1140.0,1735.0,hst_hsla_mrk205--4427,52200.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8625,3,*Active galaxy*
Mrk 463E,209.01189057142852,18.371763936507936,2900.0,5700.0,hst_hsla_mrk463e--4326,2312.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8253,3,*Active galaxy*
Mrk 3,93.90123585614812,71.03747159685759,1140.0,10266.000000000002,hst_hsla_mrk3--4397,11874.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8480,3,*Active galaxy*
M 63,198.95496415193443,42.02941000704704,6482.0,7054.0,hst_hsla_m63--4376,432.0,STIS,UAT=LINER galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=LINER,8228,3,*Active galaxy*
M 105,161.95666666666665,12.581645370370367,6295.0,6867.0,hst_hsla_m105--4577,2092.0,STIS,UAT=LINER galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=LINER,8589,3,*Active galaxy*
M 66,170.0626,12.9915,2900.0,6867.0,hst_hsla_m66--4468,5210.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8607,3,*Active galaxy*
LEDA 68751,335.9564170578629,-2.103572070093333,2900.0,10266.000000000002,hst_hsla_leda68751--4426,1440.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8700,3,*Active galaxy*
M 61,185.47886521524063,4.473860964843555,1140.0,10266.000000000002,hst_hsla_m61--4372,32534.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,MULTI,3,*Active galaxy*
LEDA 37161,178.01478947864,-11.37335862314,1194.0,1250.0,hst_hsla_leda37161--4283,8067.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8316,3,*Active galaxy*
LEDA 1520649,346.73025000000007,16.93754722222222,1140.0,1730.0,hst_hsla_leda1520649--4596,1366.0,STIS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,8590,3,*Active galaxy*
LBQS 0009-0138,3.0454174171500004,-1.36877468414,1568.0,3184.0,hst_hsla_lbqs0009-0138--4560,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
IRAS 17002+5153,255.35344394546,51.82234663301,1568.0,3184.0,hst_hsla_iras17002p5153--4526,1200.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8681,3,*Active galaxy*
LEDA 2566,10.708004166666669,2.6136944444444445,1140.0,1730.0,hst_hsla_leda2566--4590,1404.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8590,3,*Active galaxy*
IRAS 15206+3342,230.65873666666667,33.52662505555556,1140.0,10266.000000000002,hst_hsla_iras15206p3342--4309,10309.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8190,3,*Active galaxy*
ICRF J143844.7+621154,219.68659767927,62.198447927790006,1568.0,3184.0,hst_hsla_icrfj143844d7p621154--4568,4260.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8569,3,*Active galaxy*
IC 820,191.546436530755,30.722674524850557,2900.0,7054.0,hst_hsla_ic820--4613,1680.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8669,3,*Active galaxy*
ICRF J092338.8-213547,140.91202169032,-21.596424935490003,1140.0,3184.0,hst_hsla_icrfj092338d8-213547--4524,7656.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8684,3,*Active galaxy*
ESO 438-9,167.70000965139,-28.50104693836,1194.0,1250.0,hst_hsla_eso438-9--4284,11090.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8316,3,*Active galaxy*
ESO 383-35,203.97368567836668,-34.295577877332775,4818.0,5104.0,hst_hsla_eso383-35--4338,1707.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8240,3,*Active galaxy*
CXOU J103845.8+533011,159.6910248645833,53.50326263888888,6482.0,7054.0,hst_hsla_cxouj103845d8p533011--4363,432.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8228,3,*Active galaxy*
[HDC2009] N,143.04206319444447,21.500925462962964,6482.0,7054.0,hst_hsla_bhdc2009bn--4360,360.0,STIS,UAT=Active galactic nuclei; TIER1=Galaxy; TIER2=Active galaxy; TIER3=AGN,8228,3,*Active galaxy*
A2 410,196.14882408921,28.62774081888,1140.0,1730.0,hst_hsla_a2410--4594,1428.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8590,3,*Active galaxy*
7C 164730.80+305239.00,252.37032085223,30.78122469095,1568.0,3184.0,hst_hsla_7c164730d80p305239d00--4259,27540.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8266,3,*Active galaxy*
7C 1218+3359,185.14114856002,33.7200072689,1568.0,3184.0,hst_hsla_7c1218p3359--4562,2380.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
4C 12.40,170.37399147073,12.60484511855,1568.0,3184.0,hst_hsla_4c12d40--4528,1200.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8681,3,*Active galaxy*
4C 21.59,327.94119264035,21.50381756434,1568.0,3184.0,hst_hsla_4c21d59--4574,2333.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
4C 12.59,247.93821200332,11.93422316322,1568.0,3184.0,hst_hsla_4c12d59--4571,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
7C 022118.10+273638.00,36.05119381614,27.83653841268,2900.0,10266.000000000002,hst_hsla_7c022118d10p273638d00--4279,9839.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8104,3,*Active galaxy*
4C 18.51,265.5289496176599,18.45583741468,1140.0,5700.0,hst_hsla_4c18d51--4521,12764.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8684,3,*Active galaxy*
4C 00.34,150.07363626277,0.0899177784699999,1568.0,3184.0,hst_hsla_4c00d34--4559,2354.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
4C 11.45,200.32848544826,11.113886566540002,1568.0,3184.0,hst_hsla_4c11d45--4565,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
4C 11.72,343.5434225942,11.610763356599996,1344.0,3184.0,hst_hsla_4c11d72--4530,15314.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,MULTI,3,*Active galaxy*
3C 351.0,256.17239267035,60.74181128250001,1568.0,3184.0,hst_hsla_3c351d0--4525,486.0,STIS,UAT=Blazars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Blazar,8681,3,*Active galaxy*
3C 9,5.105096529439999,15.68188174219,2900.0,5700.0,hst_hsla_3c9--4552,2312.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8569,3,*Active galaxy*
4C -02.79,301.53519545356994,-2.39304804089,1568.0,3184.0,hst_hsla_4c-02d79--4572,2304.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
2MASX J23533957+2337576,358.41484747003,23.63257947342,1140.0,1730.0,hst_hsla_2masxj23533957p2337576--4597,1411.0,STIS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,8590,3,*Active galaxy*
3C 371,271.71116788205,69.82447489146,2900.0,10266.000000000002,hst_hsla_3c371--4423,1440.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8700,3,*Active galaxy*
2MASX J02014911+2409101,30.454499174069998,24.15290718999,1140.0,1730.0,hst_hsla_2masxj02014911p2409101--4592,1411.0,STIS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,8590,3,*Active galaxy*
3C 332.0,244.42724170401996,32.37621452166,1140.0,10266.000000000002,hst_hsla_3c332d0--4523,24995.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8684,3,*Active galaxy*
2MASX J01375893+2257185,24.4956496623621,22.9552598383481,1140.0,1730.0,hst_hsla_2masxj01375893p2257185--4591,1411.0,STIS,UAT=Emission line galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Emission line galaxy,8590,3,*Active galaxy*
2MASS J18302317+7313107,277.59650944639,73.21964172771,1194.0,1250.0,hst_hsla_2massj18302317p7313107--4286,5842.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8316,3,*Active galaxy*
2E 2879,193.10981718159,56.57210381524,2900.0,10266.000000000002,hst_hsla_2e2879--4280,10280.0,STIS,UAT=Seyfert galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Seyfert galaxy,8104,3,*Active galaxy*
WISEA J112800.75+785931.7,172.0029166667,78.99255555556,1568.0,3184.0,hst_hsla_wiseaj112800d75p785931d7--4774,7594.0,STIS,UAT=Starburst galaxies; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Starburst galaxy,9036,3,*Active galaxy*
Ton 1125,148.90807953481,33.584427906989994,3022.0,3308.0,hst_hsla_ton1125--4722,2361.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
Ton S 172,12.804986046470002,-27.79995299767,1140.0,1730.0,hst_hsla_tons172--4787,2359.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9137,3,*Active galaxy*
US 987,147.14983895385,43.38405581247,1568.0,3184.0,hst_hsla_us987--4721,1100.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1527+2452,231.75747308983,24.88037738456,1568.0,3184.0,hst_hsla_qsoj1527p2452--4729,2200.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1614+4704,243.64447667173,47.07224297758,1568.0,3184.0,hst_hsla_qsoj1614p4704--4731,1100.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J2144-0754,326.13648203914,-7.911885024289998,1568.0,3184.0,hst_hsla_qsoj2144-0754--4733,2110.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1537+3358,234.37925071622,33.97685469776,1568.0,3184.0,hst_hsla_qsoj1537p3358--4730,2236.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1413+4212,213.39329589729,42.20048601835,1684.0,3066.0,hst_hsla_qsoj1413p4212--4727,2420.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1304-0037,196.10001516623,-0.63253497099,1140.0,1730.0,hst_hsla_qsoj1304-0037--4671,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J1317+3531,199.42971006321,35.52554572897,1140.0,1730.0,hst_hsla_qsoj1317p3531--4627,576.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8582,3,*Active galaxy*
QSO J1130-1449,172.52946159057333,-14.824214631661482,2303.0,3111.0,hst_hsla_qsoj1130-1449--4780,52380.0,STIS,UAT=Blazars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Blazar,9173,3,*Active galaxy*
QSO J1137+3907,174.28958795385,39.12308416518167,1568.0,3184.0,hst_hsla_qsoj1137p3907--4726,2260.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1108+3133,167.00542242677,31.55950046688,1568.0,3184.0,hst_hsla_qsoj1108p3133--4725,1100.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1103+3715,165.95725140821,37.25746183811,1568.0,3184.0,hst_hsla_qsoj1103p3715--4724,1088.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J1026+6136,156.57956762378,61.60803112429001,1140.0,1730.0,hst_hsla_qsoj1026p6136--4670,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J1008-0223,152.14473845457,-2.3840440473799998,1140.0,1730.0,hst_hsla_qsoj1008-0223--4673,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0955+5940,148.79720515518,59.67518098936999,1140.0,1730.0,hst_hsla_qsoj0955p5940--4678,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0814+5029,123.64664387473,50.49621274914,1140.0,1730.0,hst_hsla_qsoj0814p5029--4675,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0753+4231,118.26390607528998,42.52521272999,1140.0,1730.0,hst_hsla_qsoj0753p4231--4674,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0839+5256,129.96815557199,52.94005050631,1140.0,1730.0,hst_hsla_qsoj0839p5256--4679,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0806+5041,121.58533518793,50.69012923926,1568.0,3184.0,hst_hsla_qsoj0806p5041--4720,1320.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J0102-0853,15.706889618979996,-8.895673341529998,1568.0,3184.0,hst_hsla_qsoj0102-0853--4713,1090.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J0141-0024,25.346010284300004,-0.40613078088,1568.0,3184.0,hst_hsla_qsoj0141-0024--4714,2150.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO J0354-2724,58.52322444691999,-27.405849645280004,1568.0,3184.0,hst_hsla_qsoj0354-2724--4555,2376.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8569,3,*Active galaxy*
QSO J0308-3250,47.09782992301,-32.8358520302,1140.0,1730.0,hst_hsla_qsoj0308-3250--4993,720.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9506,3,*Active galaxy*
QSO J0749+4152,117.36630283545,41.878420590580006,1140.0,1730.0,hst_hsla_qsoj0749p4152--4672,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO J0210-0152,32.66617163707,-1.87043429766,1568.0,3184.0,hst_hsla_qsoj0210-0152--4716,1100.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO B1946+770,296.22855038778,77.09796294889333,1140.0,1730.0,hst_hsla_qsob1946p770--4625,576.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8582,3,*Active galaxy*
QSO J0800+4435,120.02637330071,44.59877938281,1140.0,1730.0,hst_hsla_qsoj0800p4435--4676,600.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9067,3,*Active galaxy*
QSO B1312+7837,198.33889045263,78.36495463532,1684.0,3066.0,hst_hsla_qsob1312p7837--4838,1680.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9187,3,*Active galaxy*
QSO B2139+0127,325.42546321089,1.67775979859,1684.0,3066.0,hst_hsla_qsob2139p0127--4833,1680.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9187,3,*Active galaxy*
QSO J0311-7651,47.98020708235,-76.86412453759,1140.0,2965.0,hst_hsla_qsoj0311-7651--4533,43968.0,STIS,UAT=BL Lacertae objects; TIER1=Galaxy; TIER2=Active galaxy; TIER3=BL Lac,8651,3,*Active galaxy*
QSO J0208-0503,32.01264260398,-5.050010996679999,1568.0,3184.0,hst_hsla_qsoj0208-0503--4715,2150.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9051,3,*Active galaxy*
QSO B0958+5625,150.4275,56.178888888888885,1140.0,1730.0,hst_hsla_qsob0958p5625--4626,576.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,8582,3,*Active galaxy*
QSO B0926-0201,142.30655396447,-2.24617437537,1684.0,3066.0,hst_hsla_qsob0926-0201--4832,1680.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9187,3,*Active galaxy*
QSO B1157+3143,180.02603833055997,31.44189935332,1140.0,1730.0,hst_hsla_qsob1157p3143--4868,26820.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9350,3,*Active galaxy*
QSO B0624+6907,97.51043792605,69.0844205104,1140.0,2914.0,hst_hsla_qsob0624p6907--4664,51480.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,MULTI,3,*Active galaxy*
QSO B0254-3327B,44.19943959567,-33.25684428878,1140.0,3184.0,hst_hsla_qsob0254-3327b--4529,3912.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,MULTI,3,*Active galaxy*
QSO B0246-4046,42.21444057989,-40.57080965199,1684.0,3066.0,hst_hsla_qsob0246-4046--4831,1680.0,STIS,UAT=Quasars; TIER1=Galaxy; TIER2=Active galaxy; TIER3=Quasar,9187,3,*Active galaxy*
