common_name,inst_family,obs_id,filename,file_size_mb,status
LEDA 1771917,COS,,lcxv19070_x1dsum.fits,1.814,ok
LEDA 1771917,COS,,lcxv19dqq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19dtq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19dyq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19e3q_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19e9q_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19eeq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19ekq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19epq_x1d.fits,3.39,ok
LEDA 1771917,COS,,lcxv19evq_x1d.fits,3.39,ok
LEDA 1790,COS,,lbp402010_x1dsum.fits,1.814,ok
LEDA 1790,COS,,lbp402020_x1dsum.fits,1.814,ok
LEDA 1790,COS,,lbp402neq_x1d.fits,3.39,ok
LEDA 1790,COS,,lbp402ngq_x1d.fits,3.39,ok
LEDA 1790,COS,,lbp402niq_x1d.fits,3.39,ok
LEDA 1790,COS,,lbp402nxq_x1d.fits,3.39,ok
LEDA 1790,STIS,,odl708010_sx1.fits,0.081,ok
LEDA 1790,STIS,,odl708020_sx1.fits,0.081,ok
LEDA 1790,STIS,,odl708030_sx1.fits,0.081,ok
LEDA 1790,STIS,,odl708040_sx1.fits,0.081,ok
LEDA 1790,FOS,,y27o0302t_c0f.fits,0.06,ok
LEDA 1790,FOS,,y27o0302t_c1f.fits,0.06,ok
LEDA 1790,FOS,,y27o0302t_c2f.fits,0.06,ok
LEDA 1790,FOS,,y27o0302t_c4f.fits,0.06,ok
LEDA 1790,FOS,,y27o0302t_c5f.fits,0.06,ok
LEDA 1790,FOS,,y27o0302t_c7f.fits,0.06,ok
LEDA 1790,FOS,,y2jk0102t_c0f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0102t_c1f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0102t_c2f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0102t_c4f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0102t_c5f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0102t_c7f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0103t_c0f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0103t_c1f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0103t_c2f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0103t_c4f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0103t_c5f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0103t_c7f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c0f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c1f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c2f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c4f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c5f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0104t_c7f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c0f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c1f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c2f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c4f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c5f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0105t_c7f.fits,0.101,ok
LEDA 1790,FOS,,y2jk0106t_c0f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0106t_c1f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0106t_c2f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0106t_c4f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0106t_c5f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0106t_c7f.fits,0.095,ok
LEDA 1790,FOS,,y2jk0108t_c0f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0108t_c1f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0108t_c2f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0108t_c4f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0108t_c5f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0108t_c7f.fits,0.069,ok
LEDA 1790,FOS,,y2jk0109t_c0f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0109t_c1f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0109t_c2f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0109t_c4f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0109t_c5f.fits,0.086,ok
LEDA 1790,FOS,,y2jk0109t_c7f.fits,0.086,ok
LEDA 2100384,COS,,lcxv01050_x1dsum.fits,1.814,ok
LEDA 2100384,COS,,lcxv01060_x1dsum.fits,1.814,ok
LEDA 2100384,COS,,lcxv01070_x1dsum.fits,1.814,ok
LEDA 2100384,COS,,lcxv01080_x1dsum.fits,1.814,ok
LEDA 2100384,COS,,lcxv01i9q_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01icq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01ihq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01inq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01isq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01iyq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01j4q_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01jaq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01jgq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01jmq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01jqq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01juq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01jyq_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01k4q_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01k9q_x1d.fits,3.39,ok
LEDA 2100384,COS,,lcxv01kfq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09010_x1dsum.fits,0.93,ok
LEDA 2149945,COS,,le2j09020_x1dsum.fits,1.814,ok
LEDA 2149945,COS,,le2j09030_x1dsum.fits,1.814,ok
LEDA 2149945,COS,,le2j09040_x1dsum.fits,0.245,ok
LEDA 2149945,COS,,le2j09d2q_x1d.fits,1.719,ok
LEDA 2149945,COS,,le2j09d4q_x1d.fits,1.719,ok
LEDA 2149945,COS,,le2j09d6q_x1d.fits,1.719,ok
LEDA 2149945,COS,,le2j09d8q_x1d.fits,1.719,ok
LEDA 2149945,COS,,le2j09daq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09dcq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09deq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09dgq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09diq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09dkq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09dmq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09doq_x1d.fits,3.39,ok
LEDA 2149945,COS,,le2j09e0q_x1d.fits,0.429,ok
LEDA 2149945,COS,,le2j09e2q_x1d.fits,0.429,ok
LEDA 2149945,COS,,le2j09e5q_x1d.fits,0.429,ok
LEDA 2149945,COS,,le2j09e7q_x1d.fits,0.429,ok
LEDA 2149945,FOS,,y38o0102t_c0f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0102t_c1f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0102t_c2f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0102t_c4f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0102t_c5f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0102t_c7f.fits,0.086,ok
LEDA 2149945,FOS,,y38o0103t_c0f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0103t_c1f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0103t_c2f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0103t_c4f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0103t_c5f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0103t_c7f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0104t_c0f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0104t_c1f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0104t_c2f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0104t_c4f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0104t_c5f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0104t_c7f.fits,0.06,ok
LEDA 2149945,FOS,,y38o0105t_c0f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0105t_c1f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0105t_c2f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0105t_c4f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0105t_c5f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0105t_c7f.fits,0.121,ok
LEDA 2149945,FOS,,y38o0106t_c0f.fits,0.043,ok
LEDA 2149945,FOS,,y38o0106t_c1f.fits,0.043,ok
LEDA 2149945,FOS,,y38o0106t_c2f.fits,0.043,ok
LEDA 2149945,FOS,,y38o0106t_c4f.fits,0.043,ok
LEDA 2149945,FOS,,y38o0106t_c5f.fits,0.043,ok
LEDA 2149945,FOS,,y38o0106t_c7f.fits,0.043,ok
LEDA 2816068,COS,,lesy01010_x1dsum.fits,0.93,ok
LEDA 2816068,COS,,lesy01ogq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy01ouq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy01owq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy01ozq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy02010_x1dsum.fits,0.043,ok
LEDA 2816068,COS,,lesy02r3q_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy02r5q_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy02r7q_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy02r9q_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy03010_x1dsum.fits,0.043,ok
LEDA 2816068,COS,,lesy03wkq_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy03woq_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy03wqq_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy03wtq_x1d.fits,0.046,ok
LEDA 2816068,COS,,lesy04010_x1dsum.fits,0.93,ok
LEDA 2816068,COS,,lesy04m1q_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy04m3q_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy04m8q_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy04maq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy05010_x1dsum.fits,0.93,ok
LEDA 2816068,COS,,lesy05dvq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy05dyq_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy05e0q_x1d.fits,1.719,ok
LEDA 2816068,COS,,lesy05e2q_x1d.fits,1.719,ok
LEDA 29208,COS,,lccv02010_x1dsum.fits,1.947,ok
LEDA 29208,COS,,lccv02020_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02030_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02040_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02050_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02060_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02070_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02080_x1dsum.fits,1.944,ok
LEDA 29208,COS,,lccv02p1q_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02p3q_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02pcq_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02pfq_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02q5q_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02q7q_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02q9q_x1d.fits,3.39,ok
LEDA 29208,COS,,lccv02qbq_x1d.fits,3.39,ok
LEDA 29208,FOS,,y33s0302t_c0f.fits,0.043,ok
LEDA 29208,FOS,,y33s0302t_c1f.fits,0.043,ok
LEDA 29208,FOS,,y33s0302t_c2f.fits,0.043,ok
LEDA 29208,FOS,,y33s0302t_c4f.fits,0.043,ok
LEDA 29208,FOS,,y33s0302t_c5f.fits,0.043,ok
LEDA 29208,FOS,,y33s0302t_c7f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c0f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c1f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c2f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c4f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c5f.fits,0.043,ok
LEDA 29208,FOS,,y33s0303t_c7f.fits,0.043,ok
LEDA 29208,FOS,,y33s0304t_c0f.fits,0.069,ok
LEDA 29208,FOS,,y33s0304t_c1f.fits,0.069,ok
LEDA 29208,FOS,,y33s0304t_c2f.fits,0.069,ok
LEDA 29208,FOS,,y33s0304t_c4f.fits,0.069,ok
LEDA 29208,FOS,,y33s0304t_c5f.fits,0.069,ok
LEDA 29208,FOS,,y33s0304t_c7f.fits,0.069,ok
LEDA 29208,FOS,,y33s0305t_c0f.fits,0.112,ok
LEDA 29208,FOS,,y33s0305t_c1f.fits,0.112,ok
LEDA 29208,FOS,,y33s0305t_c2f.fits,0.112,ok
LEDA 29208,FOS,,y33s0305t_c4f.fits,0.112,ok
LEDA 29208,FOS,,y33s0305t_c5f.fits,0.112,ok
LEDA 29208,FOS,,y33s0305t_c7f.fits,0.112,ok
LEDA 29208,FOS,,y38o0202t_c0f.fits,0.052,ok
LEDA 29208,FOS,,y38o0202t_c1f.fits,0.052,ok
LEDA 29208,FOS,,y38o0202t_c2f.fits,0.052,ok
LEDA 29208,FOS,,y38o0202t_c4f.fits,0.052,ok
LEDA 29208,FOS,,y38o0202t_c5f.fits,0.052,ok
LEDA 29208,FOS,,y38o0202t_c7f.fits,0.052,ok
LEDA 29208,FOS,,y38o0203t_c0f.fits,0.06,ok
LEDA 29208,FOS,,y38o0203t_c1f.fits,0.06,ok
LEDA 29208,FOS,,y38o0203t_c2f.fits,0.06,ok
LEDA 29208,FOS,,y38o0203t_c4f.fits,0.06,ok
LEDA 29208,FOS,,y38o0203t_c5f.fits,0.06,ok
LEDA 29208,FOS,,y38o0203t_c7f.fits,0.06,ok
LEDA 29208,FOS,,y38o0204t_c0f.fits,0.121,ok
LEDA 29208,FOS,,y38o0204t_c1f.fits,0.121,ok
LEDA 29208,FOS,,y38o0204t_c2f.fits,0.121,ok
LEDA 29208,FOS,,y38o0204t_c4f.fits,0.121,ok
LEDA 29208,FOS,,y38o0204t_c5f.fits,0.121,ok
LEDA 29208,FOS,,y38o0204t_c7f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c0f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c1f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c2f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c4f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c5f.fits,0.121,ok
LEDA 29208,FOS,,y38o0205t_c7f.fits,0.121,ok
LEDA 29208,FOS,,y38o0206t_c0f.fits,0.112,ok
LEDA 29208,FOS,,y38o0206t_c1f.fits,0.112,ok
LEDA 29208,FOS,,y38o0206t_c2f.fits,0.112,ok
LEDA 29208,FOS,,y38o0206t_c4f.fits,0.112,ok
LEDA 29208,FOS,,y38o0206t_c5f.fits,0.112,ok
LEDA 29208,FOS,,y38o0206t_c7f.fits,0.112,ok
LEDA 29208,FOS,,y38o0207t_c0f.fits,0.052,ok
LEDA 29208,FOS,,y38o0207t_c1f.fits,0.052,ok
LEDA 29208,FOS,,y38o0207t_c2f.fits,0.052,ok
LEDA 29208,FOS,,y38o0207t_c4f.fits,0.052,ok
LEDA 29208,FOS,,y38o0207t_c5f.fits,0.052,ok
LEDA 29208,FOS,,y38o0207t_c7f.fits,0.052,ok
LEDA 29208,FOS,,y38o0208t_c0f.fits,0.121,ok
LEDA 29208,FOS,,y38o0208t_c1f.fits,0.121,ok
LEDA 29208,FOS,,y38o0208t_c2f.fits,0.121,ok
LEDA 29208,FOS,,y38o0208t_c4f.fits,0.121,ok
LEDA 29208,FOS,,y38o0208t_c5f.fits,0.121,ok
LEDA 29208,FOS,,y38o0208t_c7f.fits,0.121,ok
LEDA 29208,FOS,,y38o0209t_c0f.fits,0.052,ok
LEDA 29208,FOS,,y38o0209t_c1f.fits,0.052,ok
LEDA 29208,FOS,,y38o0209t_c2f.fits,0.052,ok
LEDA 29208,FOS,,y38o0209t_c4f.fits,0.052,ok
LEDA 29208,FOS,,y38o0209t_c5f.fits,0.052,ok
LEDA 29208,FOS,,y38o0209t_c7f.fits,0.052,ok
LEDA 3095439,COS,,lb2f03060_x1dsum.fits,1.947,ok
LEDA 3095439,COS,,lb2f03070_x1dsum.fits,1.817,ok
LEDA 3095439,COS,,lb2f03oeq_x1d.fits,3.39,ok
LEDA 3095439,COS,,lb2f03p1q_x1d.fits,3.39,ok
LEDA 3095439,COS,,lb2f03pqq_x1d.fits,3.39,ok
LEDA 3095439,COS,,lb2f03q6q_x1d.fits,3.39,ok
LEDA 3095485,STIS,,o8p802010_x1d.fits,0.078,ok
LEDA 3095485,STIS,,o8p802020_x1d.fits,0.078,ok
LEDA 3095485,STIS,,o8p802030_x1d.fits,0.078,ok
LEDA 3095485,STIS,,o8p802040_x1d.fits,0.078,ok
LEDA 3095485,STIS,,o8p802050_x1d.fits,0.078,ok
LEDA 3095485,STIS,,o8p802060_x1d.fits,0.078,ok
LEDA 3095555,COS,,lcxv16030_x1dsum.fits,1.814,ok
LEDA 3095555,COS,,lcxv16040_x1dsum.fits,1.814,ok
LEDA 3095555,COS,,lcxv16tlq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16tsq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16tyq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16u3q_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16u9q_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16ueq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16ukq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv16upq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17050_x1dsum.fits,1.814,ok
LEDA 3095555,COS,,lcxv17060_x1dsum.fits,1.814,ok
LEDA 3095555,COS,,lcxv17fuq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17gpq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17gvq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17h0q_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17h6q_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17hbq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17hhq_x1d.fits,3.39,ok
LEDA 3095555,COS,,lcxv17hmq_x1d.fits,3.39,ok
LEDA 3095694,COS,,lb3j04010_x1dsum.fits,1.944,ok
LEDA 3095694,COS,,lb3j04020_x1dsum.fits,1.944,ok
LEDA 3095694,COS,,lb3j04030_x1dsum.fits,1.814,ok
LEDA 3095694,COS,,lb3j04040_x1dsum.fits,1.944,ok
LEDA 3095694,COS,,lb3j04gxq_x1d.fits,3.39,ok
LEDA 3095694,COS,,lb3j04h3q_x1d.fits,3.39,ok
LEDA 3095694,COS,,lb3j04h6q_x1d.fits,3.39,ok
LEDA 3095694,COS,,lb3j04h8q_x1d.fits,3.39,ok
LEDA 3095694,COS,,lb3j04hcq_x1d.fits,3.39,ok
LEDA 3095876,COS,,lf7v10010_x1dsum.fits,1.814,ok
LEDA 3095876,COS,,lf7v10igq_x1d.fits,3.39,ok
LEDA 3095876,COS,,lf7v10iiq_x1d.fits,3.39,ok
LEDA 3095876,COS,,lf7v10ikq_x1d.fits,3.39,ok
LEDA 3095876,COS,,lf7v10imq_x1d.fits,3.39,ok
LEDA 3095898,COS,,lbho52010_x1dsum.fits,1.947,ok
LEDA 3095898,COS,,lbho52020_x1dsum.fits,1.944,ok
LEDA 3095898,COS,,lbho52030_x1dsum.fits,1.947,ok
LEDA 3095898,COS,,lbho52040_x1dsum.fits,1.944,ok
LEDA 3095898,COS,,lbho52y8q_x1d.fits,3.39,ok
LEDA 3095898,COS,,lbho52yaq_x1d.fits,3.39,ok
LEDA 3095898,COS,,lbho52ycq_x1d.fits,3.39,ok
LEDA 3095898,COS,,lbho52yeq_x1d.fits,3.39,ok
LEDA 3096080,COS,,lcp135010_x1dsum.fits,1.814,ok
LEDA 3096080,COS,,lcp135v5q_x1d.fits,3.39,ok
LEDA 3096080,COS,,lcp135v7q_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11010_x1dsum.fits,1.814,ok
LEDA 3096578,COS,,lc8y11020_x1dsum.fits,1.817,ok
LEDA 3096578,COS,,lc8y11jbq_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11k2q_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11k6q_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11keq_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11khq_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11kpq_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11ksq_x1d.fits,3.39,ok
LEDA 3096578,COS,,lc8y11l2q_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15010_x1dsum.fits,1.814,ok
LEDA 3237,COS,,lcxv15020_x1dsum.fits,1.814,ok
LEDA 3237,COS,,lcxv15030_x1dsum.fits,1.814,ok
LEDA 3237,COS,,lcxv15040_x1dsum.fits,1.814,ok
LEDA 3237,COS,,lcxv15kbq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kdq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kfq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15khq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kjq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kmq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15koq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kqq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15ksq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kuq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kwq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15kyq_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15l0q_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15l2q_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15l4q_x1d.fits,3.39,ok
LEDA 3237,COS,,lcxv15l6q_x1d.fits,3.39,ok
LEDA 3237,COS,,le2j01010_x1dsum.fits,0.93,ok
LEDA 3237,COS,,le2j01txq_x1d.fits,1.719,ok
LEDA 3237,COS,,le2j01tzq_x1d.fits,1.719,ok
LEDA 3237,COS,,le2j01u1q_x1d.fits,1.719,ok
LEDA 3237,COS,,le2j01u3q_x1d.fits,1.719,ok
LEDA 3237,STIS,,o6ct03010_sx1.fits,0.081,ok
LEDA 3237,STIS,,odl709010_sx1.fits,0.081,ok
LEDA 3237,STIS,,odl709020_sx1.fits,0.081,ok
LEDA 3237,STIS,,odl709030_sx1.fits,0.081,ok
LEDA 3237,STIS,,odl709040_sx1.fits,0.081,ok
LEDA 3237,FOS,,y1hh0202t_c0f.fits,0.075,ok
LEDA 3237,FOS,,y1hh0202t_c1f.fits,0.075,ok
LEDA 3237,FOS,,y1hh0202t_c2f.fits,0.075,ok
LEDA 3237,FOS,,y1hh0202t_c4f.fits,0.075,ok
LEDA 3237,FOS,,y1hh0202t_c5f.fits,0.075,ok
LEDA 3237,FOS,,y1hh0202t_c7f.fits,0.075,ok
LEDA 34449,STIS,,o8s701010_x1d.fits,0.078,ok
LEDA 34449,STIS,,o8s701020_x1d.fits,0.078,ok
LEDA 34449,STIS,,o8s701030_x1d.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c0f.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c1f.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c2f.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c4f.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c5f.fits,0.078,ok
LEDA 34449,FOS,,y38o0302t_c7f.fits,0.078,ok
LEDA 34449,FOS,,y38o0303t_c0f.fits,0.112,ok
LEDA 34449,FOS,,y38o0303t_c1f.fits,0.112,ok
LEDA 34449,FOS,,y38o0303t_c2f.fits,0.112,ok
LEDA 34449,FOS,,y38o0303t_c4f.fits,0.112,ok
LEDA 34449,FOS,,y38o0303t_c5f.fits,0.112,ok
LEDA 34449,FOS,,y38o0303t_c7f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c0f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c1f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c2f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c4f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c5f.fits,0.112,ok
LEDA 34449,FOS,,y38o0304t_c7f.fits,0.112,ok
LEDA 34449,FOS,,y38o0305t_c0f.fits,0.052,ok
LEDA 34449,FOS,,y38o0305t_c1f.fits,0.052,ok
LEDA 34449,FOS,,y38o0305t_c2f.fits,0.052,ok
LEDA 34449,FOS,,y38o0305t_c4f.fits,0.052,ok
LEDA 34449,FOS,,y38o0305t_c5f.fits,0.052,ok
LEDA 34449,FOS,,y38o0305t_c7f.fits,0.052,ok
LEDA 34449,FOS,,y38o0306t_c0f.fits,0.086,ok
LEDA 34449,FOS,,y38o0306t_c1f.fits,0.086,ok
LEDA 34449,FOS,,y38o0306t_c2f.fits,0.086,ok
LEDA 34449,FOS,,y38o0306t_c4f.fits,0.086,ok
LEDA 34449,FOS,,y38o0306t_c5f.fits,0.086,ok
LEDA 34449,FOS,,y38o0306t_c7f.fits,0.086,ok
LEDA 34449,FOS,,y38o0307t_c0f.fits,0.069,ok
LEDA 34449,FOS,,y38o0307t_c1f.fits,0.069,ok
LEDA 34449,FOS,,y38o0307t_c2f.fits,0.069,ok
LEDA 34449,FOS,,y38o0307t_c4f.fits,0.069,ok
LEDA 34449,FOS,,y38o0307t_c5f.fits,0.069,ok
LEDA 34449,FOS,,y38o0307t_c7f.fits,0.069,ok
LEDA 34449,FOS,,y38o0308t_c0f.fits,0.043,ok
LEDA 34449,FOS,,y38o0308t_c1f.fits,0.043,ok
LEDA 34449,FOS,,y38o0308t_c2f.fits,0.043,ok
LEDA 34449,FOS,,y38o0308t_c4f.fits,0.043,ok
LEDA 34449,FOS,,y38o0308t_c5f.fits,0.043,ok
LEDA 34449,FOS,,y38o0308t_c7f.fits,0.043,ok
LEDA 34449,FOS,,y38o0309t_c0f.fits,0.147,ok
LEDA 34449,FOS,,y38o0309t_c1f.fits,0.147,ok
LEDA 34449,FOS,,y38o0309t_c2f.fits,0.147,ok
LEDA 34449,FOS,,y38o0309t_c4f.fits,0.147,ok
