calib_level,common_name,dataRights,dataURI,dataproduct_type,description,filters,inst_family,obsID,obs_collection,obs_id,parent_obsid,productDocumentationURL,productFilename,productGroupDescription,productSubGroupDescription,productType,project,proposal_id,prvversion,size,type
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1604t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24767803,HST,y38o1604t,24767803,,y38o1604t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1604t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24767803,HST,y38o1604t,24767803,,y38o1604t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1604t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24767803,HST,y38o1604t,24767803,,y38o1604t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1604t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24767803,HST,y38o1604t,24767803,,y38o1604t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1605t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24767804,HST,y38o1605t,24767804,,y38o1605t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6781,,77760,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1606t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24767805,HST,y38o1606t,24767805,,y38o1606t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6781,,51840,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1603t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G780H,FOS,24767802,HST,y38o1603t,24767802,,y38o1603t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6781,,86400,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B1626+5529,PUBLIC,mast:HST/product/y38o1607t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G400H,FOS,24767806,HST,y38o1607t,24767806,,y38o1607t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6781,,43200,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f04t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24757327,HST,y1he0f04t,24757327,,y1he0f04t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4581,,581760,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f05t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24757328,HST,y1he0f05t,24757328,,y1he0f05t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4581,,478080,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f03t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24757326,HST,y1he0f03t,24757326,,y1he0f03t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4581,,227520,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f07t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24757330,HST,y1he0f07t,24757330,,y1he0f07t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4581,,414720,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4581,,66240,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4581,,66240,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4581,,66240,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4581,,66240,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4581,,66240,S
2,QSO B2128-123,PUBLIC,mast:HST/product/y1he0f06t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24757329,HST,y1he0f06t,24757329,,y1he0f06t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4581,,66240,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t06t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G160L,FOS,24753259,HST,y0rv0t06t,24753259,,y0rv0t06t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,2424,,158400,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t03t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24753256,HST,y0rv0t03t,24753256,,y0rv0t03t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t05t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24753258,HST,y0rv0t05t,24753258,,y0rv0t05t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,2424,,339840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,2424,,483840,S
2,Crt A,PUBLIC,mast:HST/product/y0rv0t04t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24753257,HST,y0rv0t04t,24753257,,y0rv0t04t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,2424,,483840,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790103t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G130H,FOS,24767377,HST,y3790103t,24767377,,y3790103t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6766,,100800,S
2,2MASX-J00391586-5117013,PUBLIC,mast:HST/product/y3790104t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G160L,FOS,24767378,HST,y3790104t,24767378,,y3790104t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6766,,43200,S
