mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
NGC3379-NUC1,161.95675,12.58161944444,4574.0,6871.999999999999,y2j20909t,2199.959960938,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC4594-NUC3,189.9976518348,-11.6230104597,4574.0,6871.999999999999,y2j20809t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
UM425,170.83625,1.63,2221.0,3301.0,y2ie0c04t,1009.980041504,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PG2302+029,346.1875,3.196166666667,1573.0,2330.0,y2ie0h04t,929.9915771484,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC1976-5-PAR,83.77631704065,-5.263683820417,4574.0,6871.999999999999,y2jz0b02t,240.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC4594-NUC2,189.9977510925,-11.62301037873,4574.0,6871.999999999999,y2j20704t,1320.0,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC3031-POS2,148.890371102,69.06526057659,4574.0,6871.999999999999,y2jq010ct,2649.982421875,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
NGC3031-POS1,148.8904622312,69.06518386785,4574.0,6871.999999999999,y2jq0107t,4379.939941406,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
NGC4594-NUC1,189.9977014637,-11.62301041922,4574.0,6871.999999999999,y2j20609t,2349.967529297,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC3377-NUC3,161.9262152003,13.98579836542,4574.0,6871.999999999999,y2j2040dt,789.9938354492,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC4594-NUC2,189.9977510925,-11.62301037873,4574.0,6871.999999999999,y2j20708t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j2030bt,879.9787597656,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
PG1248+401,192.70125,39.861,1573.0,2330.0,y2ie0e05t,2679.930175781,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC4621-NUC2,190.5094854887,11.64677426481,4574.0,6871.999999999999,y2j2050bt,659.9937744141,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC3603-C,168.7823133333,-61.26048611111,3240.0,4822.0,y2gs0106t,799.9875488281,FOS/RD,STAR;MAIN SEQUENCE O;,5445,2,unfiltered
NOVACYG1992,307.6318333333,52.63091666667,2221.0,3301.0,y2g9010bt,549.9974975586,FOS/RD,STAR;CLASSICAL NOVA;,5638,2,unfiltered
IO-TORUS-W2,213.8041787773,-12.41703940464,1573.0,2330.0,y2fi2401t,90.0,FOS/RD,SOLAR SYSTEM;TORUS JUPITER,5642,2,unfiltered
NOVACYG1992,307.6318333333,52.63091666667,4574.0,6871.999999999999,y2g90107t,170.0,FOS/RD,STAR;CLASSICAL NOVA;,5638,2,unfiltered
PKS0232-04,38.78041666667,-4.035,2221.0,3301.0,y2ie0305t,771.9974975586,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
MARK132,150.3741666667,54.91072222222,2221.0,3301.0,y2ie0905t,2051.985107422,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
HS0624+6907,97.51041666667,69.08411111111,2221.0,3301.0,y2ie0606t,659.9937744141,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
3C110,64.31958333333,-5.896083333333,2221.0,3301.0,y2ie0507t,529.9937744141,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j20307t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
EX0240+007,40.6671625,0.9507416666667,2221.0,3301.0,y2ie0407t,1121.984985352,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PKS-1327-206,202.53285,-20.94488055556,2221.0,3301.0,y2jd0104t,2419.950195313,FOS/RD,GALAXY;QSO;,5654,2,unfiltered
4C06.41,160.3216666667,6.171388888889,2221.0,3301.0,y2ie0i05t,451.9969177246,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC2,151.3079458755,-7.71969224973,4574.0,6871.999999999999,y2j20206t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC3115-NUC2,151.3079458755,-7.71969224973,4574.0,6871.999999999999,y2j2020at,769.9950561523,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC3031-POS5,148.8905669477,69.06524501481,4574.0,6871.999999999999,y2jq0207t,1800.0,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
0957+561B,150.3370416667,55.897,2221.0,3301.0,y2kp010et,2949.929931641,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5683,2,unfiltered
NGC3115-NUC1,151.3079166667,-7.719722222222,4574.0,6871.999999999999,y2j2010bt,2139.959960938,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC3603-45,168.77963,-61.26055555556,3240.0,4822.0,y2gs020ct,1219.987548828,FOS/RD,STAR;MAIN SEQUENCE O;,5445,2,unfiltered
PKS1055+20,164.5745833333,19.86408333333,1500.0,8950.0,y2gq1401t,120.0,FOS/RD,GALAXY;QUASAR;,5588,2,unfiltered
SL-15,212.9400812126,-12.30731607061,2221.0,3301.0,y2g00503t,1569.993774414,FOS/RD,SOLAR SYSTEM;COMET SHOEMAKER-LEV,5662,2,unfiltered
LMC-SN1987A-RING-FOS,83.86631990235,-69.26983482297,2221.0,3301.0,y2hw0205t,1320.0,FOS/RD,STAR;SUPERNOVA;,5753,2,unfiltered
IAPETUS-BRIGHT,338.3805761607,-11.12465666368,2221.0,3301.0,y2j50202t,190.0,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
3C57,30.48833333333,-11.54269444444,1573.0,2330.0,y2ie0205t,2409.975097656,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PK208+33D1-KNOT4,131.7220646063,17.8786289897,2221.0,3301.0,y2iw010bt,1119.993774414,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
NGC3115-NUC3,151.3079750843,-7.719662277235,4574.0,6871.999999999999,y2j2010gt,2139.959960938,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
F193-S,132.8991666667,11.8929375,4574.0,6871.999999999999,y2io0208t,300.0,FOS/RD,STAR;K III-I;,5744,2,unfiltered
PK208+33D1-KNOT3,131.7217766133,17.88094639886,2221.0,3301.0,y2iw0107t,320.0,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
0957+561A,150.3364166667,55.89863888889,2221.0,3301.0,y2kp0106t,2989.980224609,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5683,2,unfiltered
IAPETUS-DARK,351.4340843634,-6.02639196986,2221.0,3301.0,y2j50402t,1479.960083008,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC224-W1,10.68457875469,41.26915888881,4574.0,6871.999999999999,y2io010gt,720.0,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
WD0501+527,76.37746041915,52.83141861061,2221.0,3301.0,y2k0020gt,689.995300293,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
EX0240+007,40.6671625,0.9507416666667,1573.0,2330.0,y2ie0406t,679.9813232422,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j2030at,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
HS0624+6907,97.51041666667,69.08411111111,1573.0,2330.0,y2ie0605t,516.0,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
WD0501+527,76.37746041801,52.83141862407,3240.0,4822.0,y2k00209t,809.9813232422,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
PG0026+12,7.307125,13.26773888889,2221.0,3301.0,y2jk0108t,539.9875488281,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5682,2,unfiltered
PK208+33D1-KNOT4,131.7220646063,17.8786289897,1573.0,2330.0,y2iw010at,1049.977539063,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
NGC224-W1,10.68457875469,41.26915888881,4574.0,6871.999999999999,y2io010ft,780.0,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
PK208+33D1-KNOT3,131.7217766133,17.88094639886,1573.0,2330.0,y2iw0106t,1800.0,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
NGC4594-NUC2,189.9977510925,-11.62301037873,4574.0,6871.999999999999,y2j20705t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
UM425,170.83625,1.63,2221.0,3301.0,y2ie0c05t,309.9937744141,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC4621-NUC2,190.5094854887,11.64677426481,4574.0,6871.999999999999,y2j2050ct,2409.975097656,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC3377-NUC3,161.9262152003,13.98579836542,4574.0,6871.999999999999,y2j2040et,2439.975097656,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
TON34,154.9859708333,27.73371388889,2221.0,3301.0,y2ie0a04t,1099.979980469,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3377-NUC1,161.92625,13.98583333333,4574.0,6871.999999999999,y2j20408t,2369.988525391,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC3031-POS1,148.8904622312,69.06518386785,4574.0,6871.999999999999,y2jq0108t,3539.921142578,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j20304t,1279.987548828,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
3C110,64.31958333333,-5.896083333333,2221.0,3301.0,y2ie0508t,921.9721679688,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j20308t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC3115-NUC1,151.3079166667,-7.719722222222,4574.0,6871.999999999999,y2j20108t,1300.0,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
3C57,30.48833333333,-11.54269444444,1573.0,2330.0,y2ie0206t,701.9906616211,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
DSA107-442-POS3,234.548375,-0.4290555555556,4574.0,6871.999999999999,y2j20l09t,150.0,FOS/RD,STAR;K III-I;,5512,2,unfiltered
0957+561A,150.3364166667,55.89863888889,1140.0,2508.0,y2kp0107t,240.0,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5683,2,unfiltered
NGC1976-3-PAR,83.69053875721,-5.367581801023,4574.0,6871.999999999999,y2jz0902t,240.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC1976-1-PAR,83.82652949639,-5.251342729171,4574.0,6871.999999999999,y2jz0702p,240.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
PK208+33D1-KNOT4,131.7220646063,17.8786289897,2221.0,3301.0,y2iw010ct,679.9813232422,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
IAPETUS-BRIGHT,338.3804364098,-11.12470511704,1573.0,2330.0,y2j50203t,539.9875488281,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC1976-6-PAR,83.65932833517,-5.452361834857,4574.0,6871.999999999999,y2jz0c02t,240.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC4594-NUC3,189.9976518348,-11.6230104597,4574.0,6871.999999999999,y2j20807t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC3379-NUC1,161.95675,12.58161944444,4574.0,6871.999999999999,y2j20907t,1389.959960938,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
WD0501+527,76.37758837036,52.83133879834,2221.0,3301.0,y2k0020ht,689.995300293,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
PK208+33D1-KNOT3,131.7217766133,17.88094639886,2221.0,3301.0,y2iw0108t,1479.960083008,FOS/RD,ISM;PLANETARY NEBULA;KNOT;,5690,2,unfiltered
IAPETUS-DARK,351.4434913883,-6.021773360984,1573.0,2330.0,y2j50406t,549.9974975586,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
IAPETUS-DARK,338.7195059312,-10.99052292988,1573.0,2330.0,y2j50104t,469.9969177246,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC3377-NUC2,161.9262847997,13.98586830124,4574.0,6871.999999999999,y2j2040at,2439.975097656,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
PG0935+416,144.7375,41.47258333333,2221.0,3301.0,y2ie0804t,2045.992553711,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PKS-1327-206-FIX,202.5319166667,-20.93794444444,2221.0,3301.0,y2jd0203t,2419.950195313,FOS/RD,GALAXY;QSO;,5654,2,unfiltered
NGC1976-8-PAR,83.74274679486,-5.281744212808,4574.0,6871.999999999999,y2jz0e01t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
B31123+395,171.6166666667,39.3125,2221.0,3301.0,y2ie0d04t,1260.0,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PG0026+12,7.307125,13.26773888889,1573.0,2330.0,y2jk0109t,827.9943237305,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5682,2,unfiltered
HS0624+6907,97.51041666667,69.08411111111,1573.0,2330.0,y2ie0604t,539.9875488281,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j20309t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
Q1101-264,165.8552583333,-26.75437777778,2221.0,3301.0,y2ie0b04t,1099.979980469,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
3C110,64.31958333333,-5.896083333333,1573.0,2330.0,y2ie0505t,2349.967529297,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC2,151.3079458755,-7.71969224973,4574.0,6871.999999999999,y2j20208t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC4621-NUC1,190.5095,11.64672777778,4574.0,6871.999999999999,y2j20508t,1440.0,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC3115-NUC2,151.3079458755,-7.71969224973,4574.0,6871.999999999999,y2j20204t,1279.987548828,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
EX0240+007,40.6671625,0.9507416666667,1573.0,2330.0,y2ie0405t,2349.967529297,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
PKS-1327-206,202.53285,-20.94488055556,2221.0,3301.0,y2jd0102t,1569.993774414,FOS/RD,GALAXY;QSO;,5654,2,unfiltered
NGC3115-NUC4,151.3078777216,-7.719762185543,4574.0,6871.999999999999,y2j20305t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC224-NE1,10.68477491518,41.26920799351,4574.0,6871.999999999999,y2io0108t,1049.977539063,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
NGC224-SW1,10.68464425159,41.26910978423,4574.0,6871.999999999999,y2io010ct,1249.987548828,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
DSA107-442,234.548375,-0.4290555555556,4574.0,6871.999999999999,y2j20l06t,150.0,FOS/RD,STAR;K III-I;,5512,2,unfiltered
NGC3379-NUC1,161.95675,12.58161944444,4574.0,6871.999999999999,y2j20a03t,1389.959960938,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC1976-10-PAR,83.67322154707,-5.348192468295,4574.0,6871.999999999999,y2jz0g01t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC1976-4-PAR,83.65041105431,-5.376610409794,4574.0,6871.999999999999,y2jz0a01t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC4594-NUC3,189.9976518348,-11.6230104597,4574.0,6871.999999999999,y2j2080at,759.9824829102,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
DSA107-442-POS4,234.548375,-0.4290438888889,4574.0,6871.999999999999,y2j20l0at,150.0,FOS/RD,STAR;K III-I;,5512,2,unfiltered
NGC3031-POS6,148.8902663859,69.06519942951,4574.0,6871.999999999999,y2jq0209t,1800.0,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
PG2302+029,346.1875,3.196166666667,1573.0,2330.0,y2ie0h05t,2349.967529297,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC4594-NUC3,189.9976518348,-11.6230104597,4574.0,6871.999999999999,y2j20806m,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC1976-6-PAR,83.65932833517,-5.452361834857,4574.0,6871.999999999999,y2jz0c01t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC4594-NUC1,189.9977014637,-11.62301041922,4574.0,6871.999999999999,y2j2060at,2349.967529297,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC4594-NUC2,189.9977510925,-11.62301037873,4574.0,6871.999999999999,y2j20709t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC1976-2-PAR,83.71311040804,-5.443274815167,4574.0,6871.999999999999,y2jz0801t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC3031-POS3,148.8905077956,69.06514551346,4574.0,6871.999999999999,y2jq010et,1530.0,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
PG1248+401,192.70125,39.861,2221.0,3301.0,y2ie0e06t,990.0,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
WD0501+527,76.37746041847,52.83141861869,1573.0,2330.0,y2k0020ct,809.9813232422,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
IAPETUS-DARK,351.4391742666,-6.023893460698,1573.0,2330.0,y2j50404t,539.9875488281,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC3115-NUC1,151.3079166667,-7.719722222222,4574.0,6871.999999999999,y2j20109t,2139.959960938,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
IAPETUS-DARK,338.7216960591,-10.98946290666,1573.0,2330.0,y2j50106t,480.0,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC3115-NUC3,151.3079750843,-7.719662277235,4574.0,6871.999999999999,y2j2010et,2139.959960938,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
PG0117+213,20.07217396718,21.56281798788,2221.0,3301.0,y2ie0104t,1069.997558594,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
3C57,30.48833333333,-11.54269444444,2221.0,3301.0,y2ie0207t,1320.0,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
IAPETUS-DARK,338.7170206047,-10.99172465237,2221.0,3301.0,y2j50102t,1359.971313477,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
F193-W,132.8991311828,11.89297222222,4574.0,6871.999999999999,y2io020at,300.0,FOS/RD,STAR;K III-I;,5744,2,unfiltered
0957+561B,150.3370416667,55.897,2221.0,3301.0,y2kp010ct,100.0,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5683,2,unfiltered
3C110,64.31958333333,-5.896083333333,1573.0,2330.0,y2ie0504t,929.9915771484,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC2,151.3079458755,-7.71969224973,4574.0,6871.999999999999,y2j20207t,2109.997558594,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
NGC3115-NUC3,151.3079750843,-7.719662277235,4574.0,6871.999999999999,y2j2010ht,819.9993896484,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
PKS-1327-206-FIX,202.5319166667,-20.93794444444,2221.0,3301.0,y2jd0202t,1699.950073242,FOS/RD,GALAXY;QSO;,5654,2,unfiltered
IAPETUS-DARK,351.4462782485,-6.020404307816,1573.0,2330.0,y2j50407t,1530.0,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
EX0240+007,40.6671625,0.9507416666667,1573.0,2330.0,y2ie0404t,929.9915771484,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3115-NUC3,151.3079750843,-7.719662277235,4574.0,6871.999999999999,y2j2010dt,1459.979980469,FOS/RD,GALAXY;LENTICULAR;NUCLEUS;,5512,2,unfiltered
IAPETUS-DARK,351.4376464052,-6.024643575513,1573.0,2330.0,y2j50403t,1560.0,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
0957+561B,150.3370416667,55.897,1140.0,2508.0,y2kp010ft,240.0,FOS/RD,EXT-MEDIUM;ABSORPTION LINE SYSTE,5683,2,unfiltered
WD0501+527,76.37746041734,52.83141863205,4574.0,6871.999999999999,y2k00206t,960.0,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
NGC224,10.68470541667,41.269145,4574.0,6871.999999999999,y2io0105t,769.9950561523,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5744,2,unfiltered
NGC1976-9-PAR,83.80928273784,-5.310271929195,4574.0,6871.999999999999,y2jz0f01t,180.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC3379-NUC1,161.95675,12.58161944444,4574.0,6871.999999999999,y2j20908t,2409.975097656,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC224-NE2,10.68484024712,41.26925709809,4574.0,6871.999999999999,y2io010at,679.9813232422,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
PG1715+535,259.1475,53.47116666667,2221.0,3301.0,y2ie0g05t,2909.969970703,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3377-NUC2,161.9262847997,13.98586830124,4574.0,6871.999999999999,y2j2040bt,1219.987548828,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
NGC4594-NUC3,189.9976518348,-11.6230104597,4574.0,6871.999999999999,y2j20808t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC1976-3-PAR,83.69053875721,-5.367581801023,4574.0,6871.999999999999,y2jz0901t,200.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
NGC4594-NUC2,189.9977510925,-11.62301037873,4574.0,6871.999999999999,y2j20707t,2319.971191406,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
PG1248+401,192.70125,39.861,1573.0,2330.0,y2ie0e04t,1249.987548828,FOS/RD,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5664,2,unfiltered
NGC3031-POS4,148.8903255371,69.06529893094,4574.0,6871.999999999999,y2jq0205t,1800.0,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
NGC3031-POS2,148.890371102,69.06526057659,4574.0,6871.999999999999,y2jq010bt,4619.992675781,FOS/RD,GALAXY;SPIRAL;SEYFERT;,5433,2,unfiltered
NGC4594-NUC1,189.9977014637,-11.62301041922,4574.0,6871.999999999999,y2j2060ct,2280.0,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
NGC4594-NUC1,189.9977014637,-11.62301041922,4574.0,6871.999999999999,y2j20608t,1349.988769531,FOS/RD,GALAXY;SPIRAL;NUCLEUS;,5512,2,unfiltered
Q1101-264,165.8552583333,-26.75437777778,2221.0,3301.0,y2ie0b05t,1935.960083008,FOS/RD,GALAXY;QSO;LYMAN ALPHA CLOUD;,5664,2,unfiltered
IAPETUS-DARK,338.7209207627,-10.98983826127,1573.0,2330.0,y2j50105t,1569.993774414,FOS/RD,SOLAR SYSTEM;SATELLITE IAPETUS,5452,2,unfiltered
NGC4621-NUC1,190.5095,11.64672777778,4574.0,6871.999999999999,y2j20509t,1320.0,FOS/RD,GALAXY;ELLIPTICAL;NUCLEUS;,5512,2,unfiltered
Q1413+117-C,213.9427800417,11.49564305556,3240.0,4822.0,y2lp020bt,2299.949951172,FOS/RD,GALAXY;QSO;,5621,2,unfiltered
F193-E,132.8992021506,11.89297222222,4574.0,6871.999999999999,y2io0209t,300.0,FOS/RD,STAR;K III-I;,5744,2,unfiltered
NGC224-S1,10.68470958333,41.26906055556,4574.0,6871.999999999999,y2io010ht,1499.984985352,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
WD0501+527,76.37758836923,52.8313388117,3240.0,4822.0,y2k0020at,809.9813232422,FOS/RD,CALIBRATION;FLAT FIELD;PHOTOMETR,5538,2,unfiltered
NGC224-SW2,10.68457891994,41.26906067954,4574.0,6871.999999999999,y2io010dt,1329.982543945,FOS/RD,GALAXY;SPIRAL;BULGE;,5744,2,unfiltered
NGC1976-10-PAR,83.67322154707,-5.348192468295,4574.0,6871.999999999999,y2jz0g02t,240.0,FOS/RD,GALAXY;STAR FORMING REGION,5085,2,unfiltered
DSA107-442-POS5,234.548375,-0.4290322222222,4574.0,6871.999999999999,y2j20l0bt,150.0,FOS/RD,STAR;K III-I;,5512,2,unfiltered
