Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
230246.63+255950.4,345.69430882819603,25.997355846656397,1.56257,31.060096127206116,1.560922,46.08223497953288
230116.11+261230.2,345.317157199394,26.208408704754948,2.43771,31.033244822485074,2.4340412999999996,45.938111170022054
230115.45+260312.0,345.3143852130422,26.05335256579231,1.93821,30.6282014768328,1.9402822,45.550587877726784
021159.77+255748.2,32.99904872523905,25.9633933330621,1.74133,30.421594273125805,1.7433406000000002,45.53728106632288
021128.54+260335.9,32.86893051866434,26.05999685564194,1.81135,30.21406376450652,1.8152403999999998,45.21073622884343
021145.26+263205.9,32.93860786789418,26.534975173148197,2.1517,30.736878514004104,2.1471994,45.82675377103923
021121.05+260721.8,32.837731410044626,26.1227498342181,1.68628,30.346198701929154,1.6870067,45.10917095357629
021116.95+265036.8,32.820641629291856,26.84356096716969,1.7055,30.428754869541756,1.7087431,45.64385400154233
021006.45+253456.0,32.52689575041012,25.582238675880717,2.72801,30.399068120624435,2.736,45.322183722614554
021027.19+260548.2,32.61329487688329,26.09672958110411,1.71918,29.992256236105305,1.7239741000000002,45.10129270642658
021008.72+263422.8,32.53636111517773,26.573020270717322,2.15127,30.701233946091847,2.1462471,45.81688338174677
020945.84+252043.6,32.44100766804325,25.34545573859205,1.62412,30.05411648855067,1.6279493999999999,45.17884187378904
021009.01+255331.4,32.537557675600226,25.892078356906065,1.65461,30.143756693213405,1.6574383000000001,45.283127272213655
020937.07+260226.5,32.404492127795656,26.040715865741138,1.71552,30.63059271444976,1.7142049,45.64201976444301
020943.38+264409.5,32.430754476080665,26.7359959491835,1.72062,30.241164998301628,1.7171134,45.12530825502953
020818.52+261305.3,32.07717630396968,26.21815113956552,1.6694,30.206578812213955,1.6701214,45.25862319239269
020808.38+263954.8,32.034936304695286,26.665234308087125,1.62864,30.020646286509333,1.6292335,45.02547524048394
020830.02+254222.7,32.12509449989403,25.70630771576869,1.65972,30.125294970453666,1.6628148999999997,45.033351502325225
020711.95+263242.2,31.799829062338233,26.545064723887638,2.35874,30.432585622323593,2.364341,45.618642944759976
020456.33+264849.2,31.23473110250825,26.81369043755898,1.57821,29.937947224429948,1.5869358,45.116158380901524
020537.94+265004.8,31.40810062357616,26.834671339105054,1.88656,30.511455259166638,1.8788846999999997,45.74754735020925
020356.41+261311.1,30.98505507213985,26.219755041890828,1.53436,30.286568047036234,1.533153,45.24046566969648
020441.44+263122.7,31.172669546957593,26.52299575225877,1.7097,30.358294603948323,1.7143134999999998,45.577048269287125
020437.90+264108.9,31.157927228636538,26.685805612259532,1.86847,30.393269252915886,1.8651303,45.471224381874485
020350.87+274102.4,30.96198080573771,27.68402542827484,1.75403,30.641049014794163,1.76032,45.89968250903768
020357.06+274531.5,30.987763399225173,27.75875437368011,2.40726,30.56969865318223,2.407,45.585159091960286
020223.28+265416.6,30.597019405354608,26.90461461794657,2.60086,30.351978561744154,2.6003196,45.4822635369672
020421.57+272125.5,31.08989572351419,27.35709984302895,1.99274,30.379926401796794,2.0120108,45.406203250410265
020431.43+270557.2,31.13099051538137,27.09924451312656,1.73254,30.5414899553448,1.7257789000000001,45.52378682473945
020533.44+265832.9,31.389336468421288,26.975830945735694,1.87677,30.118260241511045,1.8802234,45.270705457894984
020600.42+272000.3,31.501763236048195,27.33342585952056,2.84286,30.637235403020824,2.8478324,45.67582551942906
020551.40+271320.6,31.464202727510155,27.222409120164194,2.0882,30.174585725886836,2.0869868,45.17967530695188
020643.15+275013.1,31.679832970777397,27.836977196502442,1.60361,30.338734867874635,1.6033545,45.50265144288357
020644.15+274022.3,31.683992798550605,27.67288220125143,1.8718,30.38631847008456,1.8721919999999999,45.45576565713524
020646.90+270431.2,31.695429239465852,27.07535815307073,2.17009,30.296939470436072,2.1704938,45.284287674118744
020635.76+265702.7,31.64903730330178,26.95076869712029,1.65365,30.118698553604197,1.6615756999999998,45.01597167781567
020620.57+265045.5,31.585747999731367,26.84599097440919,2.21323,30.583404344877394,2.215002,45.58859699226681
020748.63+273030.6,31.952648725173287,27.508523565298052,1.78336,29.95208423687273,1.7860034,45.108428525275905
020717.68+274621.0,31.82369037553815,27.772527675083342,2.33745,31.410194188823695,2.3209755000000003,46.54319447144984
020744.14+274714.6,31.93392351813907,27.787401793535825,1.75976,30.379956559204253,1.7587168000000002,45.48318328611677
020753.74+272905.3,31.97394386768929,27.48482742937408,1.65291,30.496661638278347,1.649757,45.70032703628881
020655.05+271126.1,31.72939498347268,27.190584091375786,1.71907,30.149943457635153,1.7304462999999999,45.07552402167916
020716.05+270903.8,31.816875866119,27.15106957038488,2.14579,30.529912167486486,2.1408982000000005,45.58506649676534
020708.72+265552.4,31.78635929009357,26.93122231335815,2.86752,30.537429980608053,2.8629465,45.52662746830072
020806.12+271346.2,32.02552761917718,27.229514466767412,1.52861,30.05592592544999,1.5297347,45.14428575312962
020808.41+270241.7,32.03508216317232,27.044927452219486,1.81329,30.112322780789476,1.8236706999999999,45.36834822815576
020809.21+265614.1,32.03837863904073,26.937263345149866,1.56598,30.346631396028137,1.567545,45.464447447632786
020853.58+275116.0,32.22327559598341,27.854455704930142,1.77838,30.500970607736654,1.7740348999999995,45.39803271694216
020812.24+273306.3,32.05103498861581,27.551760926863555,1.67705,30.347159383345137,1.673395,45.36550629760228
020828.63+273150.5,32.11932139323727,27.530721412929463,2.02984,30.398692814117638,2.0285892,45.40049834507787
